system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,sum,.geo
000000000000000008ae,405.671,3118106,Congonhas do Norte,MG,59.82240789184571,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008af,370.246,3118304,Conselheiro Lafaiete,MG,97.11227592325812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b0,1483.883,3118403,Conselheiro Pena,MG,545.5150721475027,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b1,194.746,3118601,Contagem,MG,65.04664908078661,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b2,2225.216,3118809,Coração de Jesus,MG,1850.5046379827586,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b3,823.654,3118908,Cordisburgo,MG,296.45638655017467,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b4,2525.397,3119104,Corinto,MG,2097.5323847294526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b5,576.274,3119203,Coroaci,MG,206.99230060874748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b6,221.252,3119401,Coronel Fabriciano,MG,21.16922087735044,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b7,815.413,3119500,Coronel Murta,MG,901.1416310172057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b8,131.511,3119609,Coronel Pacheco,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b9,140.954,3119708,Coronel Xavier Chaves,MG,2.4247931457519534,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ba,205.385,3120003,Córrego Novo,MG,32.74239852323649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bb,485.654,3120102,Couto de Magalhães de Minas,MG,74.47252950216847,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bc,966.202,3120151,Crisólita,MG,313.6512613191255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bd,840.702,3120300,Cristália,MG,324.91633790465323,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008be,132.872,3120409,Cristiano Otoni,MG,37.32947072026261,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bf,167.164,3120607,Crucilândia,MG,21.914938595904186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c0,522.419,3120805,Cruzília,MG,24.631524359130847,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c1,226.75,3120839,Cuparaque,MG,77.25599025148874,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c2,570.95,3120870,Curral de Dentro,MG,423.2543620085835,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c3,3296.2,3120904,Curvelo,MG,1612.2052438670073,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c4,310.099,3121001,Datas,MG,86.19513453831101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c5,213.168,3121308,Descoberto,MG,5.753434381103518,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c6,377.165,3121407,Desterro de Entre Rios,MG,69.32591532947025,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c7,142.279,3121506,Desterro do Melo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c8,3891.659,3121605,Diamantina,MG,850.5813604265508,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c9,165.091,3121704,Diogo de Vasconcelos,MG,8.560407104516123,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ca,339.375,3121803,Dionísio,MG,11.050017666781567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cb,116.97,3121902,Divinésia,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cc,337.776,3122009,Divino,MG,36.80277190551757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cd,342.249,3122108,Divino das Laranjeiras,MG,156.49645044637032,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ce,133.12,3122207,Divinolândia de Minas,MG,49.72818356529089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cf,117.802,3122355,Divisa Alegre,MG,80.86595370392432,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d0,572.926,3122454,Divisópolis,MG,459.20483405893384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d1,59.52,3122504,Dom Cavati,MG,2.364855187988282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d2,398.793,3122603,Dom Joaquim,MG,257.0175574774977,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d3,194.972,3122702,Dom Silvério,MG,10.496579819024777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d4,70.231,3122900,Dona Euzébia,MG,3.7584708796003756,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d5,124.842,3123007,Dores de Campos,MG,0.8194373657944622,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d6,382.124,3123106,Dores de Guanhães,MG,143.26815119181288,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d7,231.169,3123304,Dores do Turvo,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d8,217.461,3123528,Durandé,MG,79.86609600688863,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d9,187.058,3123700,Engenheiro Caldas,MG,9.904578268181293,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008da,608.306,3123809,Engenheiro Navarro,MG,122.22589839017994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008db,85.39,3123858,Entre Folhas,MG,13.237694812011727,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dc,456.796,3123908,Entre Rios de Minas,MG,121.62382196188531,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dd,357.489,3124005,Ervália,MG,32.30616266479491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008de,909.727,3124104,Esmeraldas,MG,95.9177481750489,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008df,317.638,3124203,Espera Feliz,MG,25.82284820556643,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e0,1868.97,3124302,Espinosa,MG,381.02309889212825,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e1,131.365,3124609,Estrela Dalva,MG,10.070139794921888,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e2,309.395,3124906,Eugenópolis,MG,20.827398645019528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e3,103.834,3125002,Ewbank da Câmara,MG,21.01882752532365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e4,165.224,3125309,Faria Lemos,MG,2.1639143730612367,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e5,357.622,3125408,Felício dos Santos,MG,115.3566674558635,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e6,314.458,3125507,São Gonçalo do Rio Preto,MG,18.892676025414573,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e7,596.215,3125606,Felisburgo,MG,182.17409601799451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e8,151.875,3125804,Fernandes Tourinho,MG,7.2633674271407775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e9,1088.791,3125903,Ferros,MG,206.91800539749522,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ea,357.683,3125952,Fervedouro,MG,44.74371184082026,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008eb,194.242,3126000,Florestal,MG,11.789829919433595,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ec,198.709,3126406,Fortuna de Minas,MG,23.196300146484372,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ed,461.481,3126505,Francisco Badaró,MG,366.7698202234823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ee,1576.128,3126604,Francisco Dumont,MG,689.0647063598644,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ef,2747.295,3126703,Francisco Sá,MG,1383.3073380955598,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f0,717.087,3126752,Franciscópolis,MG,197.59493801267155,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f1,626.672,3126802,Frei Gaspar,MG,268.25482349987533,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f2,469.557,3126901,Frei Inocêncio,MG,27.15325388793945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f3,167.474,3126950,Frei Lagonegro,MG,91.05560548205818,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f4,320.757,3127057,Fronteira dos Vales,MG,508.5023701299144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f5,762.837,3127073,Fruta de Leite,MG,502.0426613632164,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f6,199.797,3127206,Funilândia,MG,47.64887111816407,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f7,720.303,3127305,Galiléia,MG,408.44305897662224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f8,1733.203,3127339,Gameleiras,MG,1056.2611796754636,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f9,145.861,3127354,Glaucilândia,MG,60.54924737369313,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fa,112.443,3127370,Goiabeira,MG,100.0086452148437,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fb,152.039,3127388,Goianá,MG,12.189119120136327,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fc,209.348,3127503,Gonzaga,MG,186.81801149172082,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fd,866.601,3127602,Gouveia,MG,194.21984790699685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fe,2342.376,3127701,Governador Valadares,MG,379.4178239753035,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ff,3885.294,3127800,Grão Mogol,MG,1611.6953039400973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000900,1075.124,3128006,Guanhães,MG,340.89595648133655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000901,348.596,3128204,Guaraciaba,MG,18.256634067143455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000902,390.263,3128253,Guaraciama,MG,101.1719740810021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000903,264.194,3128402,Guarani,MG,20.44392480298808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000904,88.655,3128501,Guarará,MG,3.7425926818847657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000905,158.375,3128808,Guidoval,MG,1.7527039428710933,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000906,293.578,3129004,Guiricema,MG,21.577743481445346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000907,340.994,3129301,Iapu,MG,15.943202817885446,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000908,346.24,3129400,Ibertioga,MG,3.9172458618164065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000909,353.257,3129657,Ibiracatu,MG,279.037167844023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090a,72.395,3129806,Ibirité,MG,10.515306433105472,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b,153.106,3130002,Ibituruna,MG,4.926967504882815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090c,625.664,3130051,Icaraí de Minas,MG,1068.5153165099443,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090d,110.942,3130101,Igarapé,MG,15.472187207031261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090e,218.343,3130200,Igaratinga,MG,16.50245468850528,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090f,105.246,3130408,Ijaci,MG,7.248152042236327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000910,196.735,3130556,Imbé de Minas,MG,22.393532479463474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000911,1004.149,3130655,Indaiabira,MG,1112.4180071575074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000912,305.591,3130804,Ingaí,MG,13.922043701171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000913,858.024,3130903,Inhapim,MG,136.33298073304437,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000914,244.996,3131000,Inhaúma,MG,25.209296277070894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000915,527.06,3131109,Inimutaba,MG,204.35672235586134,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000916,113.246,3131158,Ipaba,MG,4.981907641601562,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000917,456.641,3131208,Ipanema,MG,83.48964655534333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000918,164.884,3131307,Ipatinga,MG,29.401510714278885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000919,1253.704,3131703,Itabira,MG,111.12968059512865,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091a,209.034,3131802,Itabirinha,MG,48.383786668916585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091b,544.027,3131901,Itabirito,MG,230.73306121347474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091c,1788.445,3132008,Itacambira,MG,417.0175777443802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091d,1225.273,3132107,Itacarambi,MG,63.94134679316498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091e,410.468,3132206,Itaguara,MG,217.28006308502813,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091f,480.829,3132305,Itaipé,MG,560.37030615852,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000920,2735.573,3132503,Itamarandiba,MG,2522.691102292903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000921,94.568,3132602,Itamarati de Minas,MG,3.501992376708983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000922,1419.209,3132701,Itambacuri,MG,517.9230669136789,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000923,380.34,3132800,Itambé do Mato Dentro,MG,74.84625545654289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000924,431.792,3133006,Itamonte,MG,0.9120995117187501,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000925,143.363,3133105,Itanhandu,MG,0.828269128417969,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000926,488.843,3133204,Itanhomi,MG,46.94733068567609,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000927,679.024,3133303,Itaobim,MG,232.58764577110134,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000928,295.145,3133709,Itatiaiuçu,MG,70.28219462969616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000929,495.769,3133808,Itaúna,MG,30.838268647700247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092a,284.22,3133907,Itaverava,MG,72.08326190989784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092b,1649.622,3134004,Itinga,MG,1280.017997119902,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092c,452.676,3134103,Itueta,MG,120.13634749011437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092d,234.802,3134301,Itumirim,MG,3.005021600341796,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092e,372.018,3134509,Itutinga,MG,24.77053283691418,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092f,1114.972,3134608,Jaboticatubas,MG,222.68825147063637,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000930,1393.609,3134707,Jacinto,MG,585.6621064076164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000931,163.76,3135001,Jaguaraçu,MG,18.31021415168314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000932,2635.467,3135050,Jaíba,MG,1758.3865196051652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000933,517.095,3135076,Jampruca,MG,91.66223603515628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000934,2181.319,3135100,Janaúba,MG,601.1888611137597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000935,6661.588,3135209,Januária,MG,5281.014122605716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000936,375.181,3135357,Japonvar,MG,342.92567295948754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000937,236.25,3135407,Jeceaba,MG,36.33674066877784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000938,284.453,3135456,Jenipapo de Minas,MG,384.9112726695335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000939,547.897,3135506,Jequeri,MG,117.49583557866107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093a,1268.443,3135605,Jequitaí,MG,545.929214558394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093b,445.03,3135704,Jequitibá,MG,136.5356224915751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093c,3514.216,3135803,Jequitinhonha,MG,1412.5897822588986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093d,1664.19,3136009,Joaíma,MG,779.4141381023378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093e,233.292,3136108,Joanésia,MG,26.4607520202637,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093f,99.158,3136207,João Monlevade,MG,3.7190177935431974,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000940,790.935,3136405,Joaquim Felício,MG,330.68439043598175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000941,546.705,3136504,Jordânia,MG,234.94508894809144,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000942,381.332,3136520,José Gonçalves de Minas,MG,396.63406176772,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000943,180.822,3136553,José Raydan,MG,55.24607164031381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000944,541.393,3136579,Josenópolis,MG,403.4520937797035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000945,172.131,3136603,Nova União,MG,20.57784010620118,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000946,97.017,3136652,Juatuba,MG,2.609014703369141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000947,1435.749,3136702,Juiz de Fora,MG,51.47570584700033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000948,431.63,3136801,Juramento,MG,45.927290311016016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000949,1064.692,3136959,Juvenília,MG,1424.2966220022045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094a,866.29,3137007,Ladainha,MG,359.99261988044293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094b,600.547,3137304,Lagoa dos Patos,MG,269.6935851671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094c,476.693,3137403,Lagoa Dourada,MG,128.44655326904268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094d,229.409,3137601,Lagoa Santa,MG,30.35251843261723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094e,431.92,3137700,Lajinha,MG,41.05819605892408,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094f,118.602,3137908,Lamim,MG,11.967067264906941,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000950,204.882,3138005,Laranjal,MG,2.6690963562011727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000951,280.036,3138351,Leme do Prado,MG,171.264014564401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000952,943.077,3138401,Leopoldina,MG,24.567076696777345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000953,401.337,3138500,Liberdade,MG,1.4946841735839842,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000954,848.564,3138609,Lima Duarte,MG,1.7988706797880287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000955,258.925,3138658,Lontra,MG,354.52749907099627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000956,145.418,3138674,Luisburgo,MG,9.39751138305664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000957,411.714,3138682,Luislândia,MG,744.962912821044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000958,500.143,3138708,Luminárias,MG,88.37315601196296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000959,332.378,3138906,Machacalis,MG,94.45188212280263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095a,492.909,3139102,Madre de Deus de Minas,MG,1.1665510070800782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095b,727.886,3139201,Malacacheta,MG,555.5434552644159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095c,284.365,3139250,Mamonas,MG,117.28768321389572,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095d,1950.184,3139300,Manga,MG,1268.3434789571368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095e,628.318,3139409,Manhuaçu,MG,61.0529406677725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095f,182.9,3139508,Manhumirim,MG,17.213295718323923,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000960,685.208,3139607,Mantena,MG,114.57828142894067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000961,261.604,3139706,Maravilhas,MG,74.10685738242965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000962,371.6,3139805,Mar de Espanha,MG,32.64885727170467,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000963,1194.208,3140001,Mariana,MG,429.87545710092473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000964,158.809,3140100,Marilac,MG,58.50074880981442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000965,35.196,3140159,Mário Campos,MG,5.213954266357421,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000966,77.338,3140209,Maripá de Minas,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000967,545.813,3140308,Marliéria,MG,17.19867392578124,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000968,113.268,3140530,Martins Soares,MG,8.291551921075559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000969,227.539,3140555,Mata Verde,MG,218.22403848000894,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096a,280.53,3140605,Materlândia,MG,164.0039712702973,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096b,301.383,3140704,Mateus Leme,MG,14.889303088378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096c,157.066,3140803,Matias Barbosa,MG,14.744193788847058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096d,1940.598,3140852,Matias Cardoso,MG,387.46039492187464,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096e,266.99,3140902,Matipó,MG,24.773021612548813,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096f,472.245,3141009,Mato Verde,MG,97.73199579467786,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000970,252.453,3141108,Matozinhos,MG,17.73056873779297,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000971,1435.903,3141405,Medina,MG,556.517907235085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000972,305.507,3141504,Mendes Pimentel,MG,36.4409813811418,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000973,348.271,3141603,Mercês,MG,13.27480610961916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000974,274.938,3141702,Mesquita,MG,114.60687875887997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000975,1812.398,3141801,Minas Novas,MG,699.8664563644111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000976,219.774,3141900,Minduri,MG,2.4151443725585935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000977,723.278,3142007,Mirabela,MG,767.6173220151659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000978,301.672,3142106,Miradouro,MG,8.603484067574295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000979,320.695,3142205,Miraí,MG,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097a,602.128,3142254,Miravânia,MG,412.7344785885315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097b,155.112,3142304,Moeda,MG,41.72737129638671,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097c,650.911,3142502,Monjolos,MG,175.48668460717158,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097d,1503.755,3142700,Montalvânia,MG,1425.834203653286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097e,1001.296,3142908,Monte Azul,MG,561.4540254831068,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097f,385.553,3143153,Monte Formoso,MG,346.33059690934726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000980,3589.811,3143302,Montes Claros,MG,1330.2979283734708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000981,1130.419,3143450,Montezuma,MG,674.2500799842766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000982,414.772,3143609,Morro da Garça,MG,187.220057731072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000983,477.548,3143708,Morro do Pilar,MG,62.09179352113035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000984,841.693,3143906,Muriaé,MG,15.564365914115157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000985,1250.824,3144003,Mutum,MG,178.84083205391693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000986,233.493,3144201,Nacip Raydan,MG,27.581950788430596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000987,1518.166,3144300,Nanuque,MG,38.479170665235344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000988,127.173,3144359,Naque,MG,25.71942606493182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000989,341.453,3144508,Nazareno,MG,17.949518011474623,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098a,1108.255,3144656,Ninheira,MG,609.09373442182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098b,146.775,3144672,Nova Belém,MG,38.03278938598629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098c,361.926,3144706,Nova Era,MG,38.85459724121099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098d,429.313,3144805,Nova Lima,MG,170.20640565886865,"{""type"":""MultiPoint"",""coordinates"":[]}"
